Date Open High Low Close AdjClose Volume
2010-08-03 34,750000 36,029999 34,669998 35,810001 16,272270 276400
2010-08-04 36,529999 36,639999 35,560001 36,410000 16,544916 239700
2010-08-05 36,560001 37,959999 36,330002 37,459999 17,022038 339000
2010-08-06 37,490002 38,230000 36,860001 37,470001 17,026590 278100
2010-08-09 37,880001 37,990002 37,099998 37,630001 17,099293 228300
2010-08-10 37,270000 37,270000 36,599998 36,830002 16,872524 315000
2010-08-11 36,610001 36,610001 35,660000 36,009998 16,496864 122800
2010-08-12 34,669998 36,060001 34,669998 35,330002 16,185343 113900
2010-08-13 35,410000 36,750000 35,389999 36,680000 16,803804 165900
2010-08-16 36,389999 37,430000 36,380001 37,230000 17,055767 131500
2010-08-17 37,189999 37,290001 36,799999 36,869999 16,890846 76700
2010-08-18 36,540001 37,270000 36,000000 36,830002 16,872524 84400
2010-08-19 36,689999 36,880001 36,299999 36,750000 16,835875 154400
2010-08-20 36,610001 36,860001 35,959999 36,810001 16,863361 56400
2010-08-23 37,070000 37,279999 36,470001 36,610001 16,771734 149600
2010-08-24 36,090000 37,380001 36,070000 37,209999 17,046606 223500
2010-08-25 36,650002 37,310001 36,549999 37,040001 16,968725 46600
2010-08-26 37,259998 38,020000 36,950001 37,889999 17,358131 159500
2010-08-27 38,590000 38,590000 37,580002 38,299999 17,545958 102500
2010-08-30 38,490002 38,490002 37,590000 37,740002 17,289412 124300
2010-08-31 37,860001 38,790001 37,389999 38,730000 17,742949 167200
2010-09-01 38,849998 40,430000 38,570000 40,430000 18,521751 341600
2010-09-02 40,740002 41,130001 38,830002 38,980000 17,857477 279700
2010-09-03 39,389999 41,709999 38,680000 40,380001 18,498842 433700
2010-09-07 40,400002 40,740002 39,750000 40,270000 18,448450 123600
2010-09-08 40,490002 41,820000 40,360001 41,820000 19,158539 197600
2010-09-09 42,500000 42,560001 41,389999 42,240002 19,350945 456200
2010-09-10 42,680000 42,680000 41,000000 41,470001 18,998192 379900
2010-09-13 42,139999 42,139999 40,279999 41,259998 18,901989 329600
2010-09-14 41,490002 41,490002 40,369999 40,680000 18,636278 152600
2010-09-15 40,400002 40,680000 38,889999 39,270000 17,990332 341600
2010-09-16 39,020000 39,580002 39,000000 39,330002 18,017818 150400
2010-09-17 39,750000 39,990002 39,040001 39,310001 18,008659 171200
2010-09-20 39,790001 40,520000 39,529999 40,400002 18,508009 214700
2010-09-21 40,490002 41,200001 40,290001 40,980000 18,773712 193600
2010-09-22 40,730000 40,950001 39,680000 39,880001 18,269785 176400
2010-09-23 39,919998 39,919998 39,029999 39,099998 17,912453 201200
2010-09-24 39,560001 39,849998 39,320000 39,599998 18,141512 141900
2010-09-27 39,799999 40,180000 39,660000 40,020000 18,333923 163500
2010-09-28 40,000000 41,000000 39,590000 40,990002 18,778299 306000
2010-09-29 41,000000 42,450001 40,990002 42,360001 19,405920 695200
2010-09-30 42,389999 42,990002 40,700001 41,750000 19,126467 294600
2010-10-01 42,020000 42,020000 41,119999 42,009998 19,245579 360000
2010-10-04 41,990002 42,009998 41,110001 41,400002 18,966125 192800
2010-10-05 41,669998 43,900002 41,470001 43,799999 20,065613 552800
2010-10-06 44,279999 46,500000 43,669998 46,320000 21,220070 512800
2010-10-07 46,419998 46,570000 44,540001 44,540001 20,404621 563000
2010-10-08 44,480000 45,549999 44,080002 45,270000 20,739044 232100
2010-10-11 45,500000 46,230000 45,500000 46,049999 21,096376 150300
2010-10-12 46,099998 47,119999 45,299999 46,790001 21,435387 223600
2010-10-13 47,189999 47,410000 46,040001 47,270000 21,655283 435100
2010-10-14 47,020000 47,119999 46,060001 46,669998 21,380409 403400
2010-10-15 46,990002 47,200001 45,590000 47,150002 21,600309 306300
2010-10-18 47,169998 48,790001 47,169998 48,189999 22,076750 288100
2010-10-19 47,470001 47,849998 46,340000 47,529999 21,774393 665500
2010-10-20 47,520000 47,720001 46,169998 47,590000 21,801882 272500
2010-10-21 47,200001 47,650002 46,790001 47,580002 21,797302 169200
2010-10-22 47,439999 48,000000 47,270000 47,820000 21,907248 275300
2010-10-25 47,939999 48,080002 47,150002 47,900002 21,943901 297600
2010-10-26 48,090000 48,090000 46,360001 47,910000 21,948479 468300
2010-10-27 47,820000 47,820000 46,000000 47,740002 21,870600 448200
2010-10-28 48,380001 48,380001 46,759998 46,810001 21,444548 164000
2010-10-29 46,799999 47,910000 46,590000 47,740002 21,870600 279400
2010-11-01 47,980000 48,630001 47,349998 48,240002 22,099661 167300
2010-11-02 48,480000 48,520000 47,860001 48,279999 22,117983 105800
2010-11-03 48,290001 48,740002 47,849998 48,450001 22,195866 187000
2010-11-04 48,910000 50,000000 48,459999 49,849998 22,837233 257400
2010-11-05 49,880001 51,750000 49,639999 51,590000 23,634359 229400
2010-11-08 51,590000 51,919998 50,310001 51,919998 23,785542 300600
2010-11-09 51,790001 51,790001 50,759998 50,880001 23,309093 252500
2010-11-10 49,860001 50,490002 48,669998 50,000000 22,905945 341400
2010-11-11 49,189999 49,380001 46,380001 47,779999 21,888924 753200
2010-11-12 46,200001 47,160000 44,139999 45,330002 20,766533 648700
2010-11-15 45,400002 46,650002 45,400002 46,020000 21,082632 242300
2010-11-16 44,700001 44,700001 41,520000 43,680000 20,010637 666700
2010-11-17 44,139999 45,270000 43,849998 44,849998 20,546637 236500
2010-11-18 46,639999 47,500000 45,459999 46,130001 21,133032 372500
2010-11-19 45,270000 45,270000 43,599998 43,860001 20,093100 408300
2010-11-22 43,799999 44,200001 43,290001 44,000000 20,157236 348300
2010-11-23 42,570000 43,000000 42,369999 42,750000 19,584587 141900
2010-11-24 43,060001 43,840000 43,060001 43,730000 20,033546 109700
2010-11-26 41,040001 41,430000 40,779999 41,139999 18,847015 309000
2010-11-29 40,880001 40,880001 39,400002 40,470001 18,540077 573100
2010-11-30 39,509998 40,200001 38,849998 40,169998 18,554392 362900
2010-12-01 40,700001 40,830002 39,700001 40,790001 18,840769 472000
2010-12-02 40,730000 42,549999 40,570000 42,380001 19,575186 422000
2010-12-03 42,830002 42,830002 41,669998 41,880001 19,344236 461000
2010-12-06 42,820000 43,189999 42,360001 43,169998 19,940081 263200
2010-12-07 43,959999 44,599998 42,299999 42,400002 19,584427 346500
2010-12-08 42,910000 43,070000 41,869999 42,470001 19,616758 231000
2010-12-09 42,669998 43,220001 42,520000 43,200001 19,953943 220200
2010-12-10 43,450001 43,830002 42,450001 43,770000 20,217220 210600
2010-12-13 43,560001 43,950001 42,840000 42,900002 19,815369 322800
2010-12-14 43,430000 44,430000 43,430000 43,900002 20,277271 277900
2010-12-15 43,799999 44,049999 42,419998 42,599998 19,676802 236100
2010-12-16 42,880001 42,970001 42,000000 42,500000 19,630610 185400
2010-12-17 42,700001 42,700001 40,950001 40,950001 18,914677 612100
2010-12-20 40,830002 41,840000 40,830002 41,369999 19,108671 172800
2010-12-21 41,919998 41,930000 41,419998 41,630001 19,228762 121800
2010-12-22 41,860001 42,630001 41,650002 42,590000 19,672184 175700
2010-12-23 42,580002 42,610001 41,939999 41,980000 19,390430 102100
2010-12-27 41,970001 42,349998 41,439999 42,029999 19,413521 155300
2010-12-28 41,430000 41,509998 40,630001 41,500000 19,168715 302000
2010-12-29 41,529999 43,130001 41,139999 42,580002 19,667566 176700
2010-12-30 42,939999 43,759998 42,430000 43,029999 19,875418 244700
2010-12-31 43,130001 43,669998 43,000000 43,619999 20,147938 110100
2011-01-03 43,369999 43,369999 41,959999 42,520000 19,639853 335500
2011-01-04 42,500000 42,500000 41,220001 41,700001 19,261097 336600
2011-01-05 42,330002 42,330002 41,160000 41,279999 19,067101 331500
2011-01-06 41,509998 42,250000 40,549999 40,810001 18,850010 342400
2011-01-07 41,189999 41,299999 40,580002 40,970001 18,923912 394100
2011-01-10 41,000000 41,599998 40,549999 40,939999 18,910053 284600
2011-01-11 41,419998 41,520000 40,980000 41,250000 19,053240 271400
2011-01-12 42,000000 42,490002 42,000000 42,250000 19,515139 314100
2011-01-13 42,560001 43,169998 42,560001 43,169998 19,940081 247900
2011-01-14 43,279999 43,630001 42,799999 43,060001 19,889275 163900
2011-01-18 43,639999 43,869999 43,049999 43,810001 20,235699 222400
2011-01-19 43,900002 44,189999 43,259998 43,560001 20,120226 199400
2011-01-20 43,599998 43,599998 42,080002 42,410000 19,589043 137300
2011-01-21 42,840000 42,990002 42,560001 42,730000 19,736853 107300
2011-01-24 43,090000 43,470001 42,320000 42,330002 19,552092 142400
2011-01-25 42,380001 42,540001 41,270000 41,389999 19,117907 180800
2011-01-26 41,790001 42,709999 41,549999 42,650002 19,699902 142000
2011-01-27 43,080002 43,110001 42,259998 42,369999 19,570564 217400
2011-01-28 42,639999 42,639999 41,939999 42,259998 19,519758 165700
2011-01-31 42,669998 42,830002 42,380001 42,740002 19,741472 205400
2011-02-01 43,970001 43,970001 42,580002 43,099998 19,907751 238600
2011-02-02 43,099998 43,099998 42,650002 42,689999 19,718372 91700
2011-02-03 43,110001 43,110001 41,990002 42,070000 19,431997 134000
2011-02-04 42,060001 42,349998 41,169998 41,389999 19,117907 151900
2011-02-07 41,610001 41,750000 41,299999 41,720001 19,270336 231600
2011-02-08 41,660000 42,380001 41,650002 42,180000 19,482805 211000
2011-02-09 42,279999 42,669998 41,900002 42,380001 19,575186 317500
2011-02-10 42,279999 42,279999 41,400002 41,680000 19,251862 200900
2011-02-11 41,779999 41,980000 41,240002 41,259998 19,057858 275800
2011-02-14 41,200001 41,660000 41,200001 41,330002 19,090193 237300
2011-02-15 41,290001 41,639999 41,009998 41,029999 18,951626 161200
2011-02-16 41,400002 41,490002 41,040001 41,040001 18,956240 272900
2011-02-17 41,099998 41,099998 40,540001 40,570000 18,739153 354500
2011-02-18 40,520000 40,660000 39,689999 39,980000 18,466631 430800
2011-02-22 39,770000 40,389999 39,660000 39,730000 18,351160 362700
2011-02-23 39,700001 41,820000 39,000000 41,680000 19,251862 885700
2011-02-24 41,830002 42,099998 41,509998 41,849998 19,330378 648100
2011-02-25 41,790001 42,150002 41,500000 41,759998 19,288809 363900
2011-02-28 41,799999 41,970001 41,349998 41,860001 19,335003 233500
2011-03-01 41,970001 42,090000 41,689999 41,980000 19,390430 388600
2011-03-02 41,990002 41,990002 41,240002 41,910000 19,358095 147100
2011-03-03 41,980000 42,700001 41,410000 42,610001 19,681423 462300
2011-03-04 42,750000 43,230000 42,560001 43,189999 19,949324 503900
2011-03-07 43,240002 43,480000 43,000000 43,060001 19,889275 500800
2011-03-08 42,599998 43,040001 42,080002 42,400002 19,584427 298100
2011-03-09 42,240002 42,619999 42,139999 42,610001 19,681423 252100
2011-03-10 42,189999 42,380001 41,750000 41,970001 19,385809 432000
2011-03-11 41,220001 42,389999 41,220001 41,990002 19,395046 316800
2011-03-14 41,919998 42,160000 41,060001 41,500000 19,168715 265500
2011-03-15 40,500000 40,500000 39,500000 39,990002 18,471252 269400
2011-03-16 40,119999 40,570000 39,279999 39,540001 18,263399 293200
2011-03-17 40,549999 41,400002 40,380001 40,520000 18,716057 463600
2011-03-18 40,980000 40,980000 39,990002 40,200001 18,568249 498700
2011-03-21 41,410000 41,410000 40,540001 40,880001 18,882343 218600
2011-03-22 41,029999 41,240002 40,570000 41,209999 19,034765 164900
2011-03-23 41,520000 42,009998 41,110001 42,009998 19,404280 354200
2011-03-24 42,250000 42,430000 41,470001 41,549999 19,191809 248500
2011-03-25 41,490002 41,610001 40,410000 40,720001 18,808437 302200
2011-03-28 40,889999 41,459999 40,680000 41,220001 19,039387 310800
2011-03-29 41,349998 41,500000 40,750000 41,220001 19,039387 292300
2011-03-30 41,169998 41,610001 40,910000 41,500000 19,168715 277600
2011-03-31 41,630001 42,189999 41,490002 41,669998 19,247236 229400
2011-04-01 42,119999 42,299999 41,599998 42,029999 19,413521 382500
2011-04-04 42,209999 42,299999 41,730000 42,259998 19,519758 455600
2011-04-05 42,290001 42,779999 42,240002 42,630001 19,690660 333300
2011-04-06 43,470001 43,490002 42,189999 42,360001 19,565952 300100
2011-04-07 42,060001 42,279999 41,430000 41,590000 19,450899 195800
2011-04-08 41,799999 42,020000 41,259998 41,490002 19,404131 143000
2011-04-11 41,490002 41,490002 40,250000 40,470001 18,927094 273600
2011-04-12 40,320000 40,529999 39,630001 39,660000 18,548271 400900
2011-04-13 39,970001 40,630001 39,889999 40,540001 18,959833 177200
2011-04-14 40,430000 40,889999 40,099998 40,630001 19,001925 173700
2011-04-15 40,709999 40,849998 40,320000 40,610001 18,992571 105400
2011-04-18 40,220001 40,220001 39,740002 40,020000 18,716637 181000
2011-04-19 40,029999 40,759998 39,820000 40,720001 19,044018 209800
2011-04-20 41,340000 42,220001 41,200001 42,180000 19,726831 205100
2011-04-21 42,099998 42,900002 41,889999 42,889999 20,058887 139000
2011-04-25 42,990002 42,990002 42,270000 42,599998 19,923256 240300
2011-04-26 42,820000 42,830002 42,330002 42,740002 19,988733 271400
2011-04-27 42,900002 42,980000 42,369999 42,910000 20,068237 211200
2011-04-28 43,200001 43,669998 43,090000 43,669998 20,423676 241200
2011-04-29 43,779999 43,980000 43,419998 43,869999 20,517214 228000
2011-05-02 44,000000 44,240002 43,389999 43,540001 20,362877 300000
2011-05-03 43,439999 43,450001 42,619999 42,770000 20,002762 279000
2011-05-04 42,799999 43,230000 42,040001 43,040001 20,129036 364300
2011-05-05 42,990002 43,830002 42,000000 42,490002 19,871811 458500
2011-05-06 42,770000 43,160000 42,360001 42,529999 19,890518 287100
2011-05-09 42,700001 43,060001 42,270000 42,419998 19,839077 199000
2011-05-10 42,680000 43,910000 42,680000 43,830002 20,498508 778700
2011-05-11 43,900002 43,930000 42,700001 43,180000 20,194513 431300
2011-05-12 42,950001 43,549999 42,599998 43,450001 20,320789 388000
2011-05-13 43,290001 43,439999 42,980000 43,259998 20,231928 376100
2011-05-16 42,980000 43,259998 42,000000 42,139999 19,708122 218800
2011-05-17 42,060001 42,480000 41,790001 42,389999 19,825047 321800
2011-05-18 42,189999 42,830002 42,040001 42,540001 19,895195 159100
2011-05-19 42,689999 44,000000 42,669998 43,830002 20,498508 974400
2011-05-20 43,860001 43,919998 42,900002 43,540001 20,362877 404600
2011-05-23 43,459999 43,770000 42,759998 43,130001 20,171127 200700
2011-05-24 42,740002 43,639999 42,740002 43,230000 20,217892 247000
2011-05-25 42,930000 43,450001 42,799999 43,099998 20,157099 194900
2011-05-26 43,110001 43,549999 42,990002 43,540001 20,362877 388800
2011-05-27 43,799999 44,090000 43,580002 43,980000 20,568655 166000
2011-05-31 44,230000 45,610001 43,490002 45,470001 21,265503 561700
2011-06-01 45,849998 45,889999 44,540001 44,869999 20,984894 469900
2011-06-02 44,830002 45,590000 44,660000 45,040001 21,064402 409400
2011-06-03 44,660000 45,509998 44,660000 45,230000 21,153259 531100
2011-06-06 45,060001 45,900002 44,950001 45,610001 21,330976 286000
2011-06-07 45,610001 46,130001 45,470001 46,000000 21,513374 749600
2011-06-08 45,869999 46,349998 45,410000 45,880001 21,457254 538100
2011-06-09 46,169998 46,270000 45,360001 45,490002 21,274858 586300
2011-06-10 45,549999 45,650002 45,000000 45,139999 21,111168 534300
2011-06-13 45,000000 45,450001 44,849998 45,000000 21,045691 453400
2011-06-14 45,290001 45,790001 44,419998 44,810001 20,956833 626300
2011-06-15 44,669998 44,900002 43,040001 43,130001 20,171127 285400
2011-06-16 43,070000 43,180000 42,160000 42,650002 19,946638 264100
2011-06-17 42,869999 43,150002 42,540001 42,599998 19,923256 130200
2011-06-20 42,330002 42,910000 42,299999 42,540001 19,895195 161100
2011-06-21 42,860001 43,060001 42,540001 42,750000 19,993408 186700
2011-06-22 42,720001 43,270000 42,720001 42,840000 20,035500 159000
2011-06-23 41,919998 42,459999 41,560001 42,340000 19,801661 268200
2011-06-24 42,220001 42,750000 41,970001 42,299999 19,782951 401600
2011-06-27 42,139999 42,750000 41,990002 42,709999 19,974701 134500
2011-06-28 42,849998 43,119999 42,450001 42,930000 20,077595 240600
2011-06-29 43,029999 43,590000 42,889999 43,570000 20,376904 385300
2011-06-30 43,889999 44,130001 43,580002 44,009998 20,582685 650100
2011-07-01 44,020000 44,320000 43,590000 44,230000 20,685579 410200
2011-07-05 44,509998 44,580002 43,360001 43,680000 20,428354 664300
2011-07-06 43,720001 44,000000 42,330002 42,790001 20,012114 450800
2011-07-07 43,259998 43,400002 42,330002 42,419998 19,839077 287200
2011-07-08 41,790001 42,599998 41,759998 42,310001 20,042770 177000
2011-07-11 41,810001 42,060001 40,700001 40,880001 19,365358 463900
2011-07-12 40,779999 41,040001 40,500000 40,650002 19,256407 493700
2011-07-13 40,759998 41,389999 40,759998 41,330002 19,578533 616900
2011-07-14 41,450001 41,930000 41,009998 41,099998 19,469576 366700
2011-07-15 41,320000 41,790001 40,709999 40,869999 19,360626 370400
2011-07-18 40,770000 41,520000 40,540001 41,459999 19,640114 487400
2011-07-19 41,779999 42,259998 41,419998 42,130001 19,957500 509500
2011-07-20 42,270000 42,299999 41,880001 41,950001 19,872232 219200
2011-07-21 42,299999 42,400002 41,799999 42,240002 20,009611 298300
2011-07-22 42,310001 42,470001 41,950001 42,360001 20,066458 342000
2011-07-25 42,060001 43,500000 42,060001 42,830002 20,289103 1092400
2011-07-26 42,740002 42,799999 42,270000 42,470001 20,118565 339100
2011-07-27 42,349998 42,720001 42,279999 42,360001 20,066458 455300
2011-07-28 42,270000 42,639999 42,259998 42,500000 20,132772 453400
2011-07-29 42,240002 42,470001 41,869999 42,250000 20,014349 379000
2011-08-01 42,570000 42,709999 42,000000 42,549999 20,156460 244600
2011-08-02 42,369999 42,660000 41,849998 41,860001 19,829599 293200
2011-08-03 42,040001 42,299999 41,520000 42,220001 20,000135 482300
2011-08-04 41,750000 41,779999 40,889999 40,939999 19,393784 715100
2011-08-05 41,360001 41,360001 40,000000 40,900002 19,374838 862600
2011-08-08 39,959999 40,180000 39,099998 39,310001 18,621634 1240700
2011-08-09 39,180000 41,400002 38,860001 41,389999 19,606956 855900
2011-08-10 41,020000 41,349998 40,299999 40,490002 19,180613 514500
2011-08-11 40,930000 41,520000 40,470001 41,200001 19,516953 674200
2011-08-12 41,639999 41,990002 41,240002 41,820000 19,810650 405200
2011-08-15 41,950001 42,959999 41,689999 42,849998 20,298574 251300
2011-08-16 42,770000 42,770000 41,509998 41,840000 19,820122 446500
2011-08-17 42,139999 42,490002 41,590000 42,119999 19,952765 340500
2011-08-18 41,119999 41,419998 40,340000 40,369999 19,123768 511600
2011-08-19 40,180000 40,750000 40,049999 40,220001 19,052711 429300
2011-08-22 40,810001 40,869999 40,430000 40,709999 19,284824 284800
2011-08-23 40,950001 41,410000 40,709999 41,410000 19,616426 426300
2011-08-24 41,240002 41,400002 40,590000 40,660000 19,261147 418100
2011-08-25 40,880001 40,950001 40,070000 40,330002 19,104822 542500
2011-08-26 39,980000 40,860001 39,830002 40,759998 19,308516 300600
